E,N,Q,b,c,failures,independent_board,inst_reputations,num_trials,output,permitted_strategies,q,rep,reputation_norm,reputations,run_type,runs_per_trial,seed1,seed2,seed3,seed4,successes,u_a,u_p,u_s,w
0.9,50,2,5.0,1.0,100,false,0.016,10,output/fixation_paper_multitype_final.csv,123,0.9,8,shunning,0.118684,Disc,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,6,shunning,0.02144,AllD,100,1782424626,2179447094,1664771370,1727639570,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.0164,10,output/fixation_paper_multitype_final.csv,123,0.9,9,shunning,0.11754799999999997,Disc,100,2821442250,4195959136,4242954019,518784204,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,8,shunning,0.021576000000000005,AllD,100,3094271954,160937628,2738019839,3892085964,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,5,shunning,0.11785999999999998,Disc,100,1325850089,2563225146,863079681,3760565333,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,2,shunning,0.11939999999999999,Disc,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,4,shunning,0.11887200000000002,Disc,100,3413588362,3410276037,988999357,1092160006,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,96,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,2,shunning,0.021904,AllD,100,3130845861,1564334926,2150181349,366305227,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,9,shunning,0.11653999999999998,Disc,100,2975585007,2510377535,2000219535,115323781,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,77,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,2,shunning,0.19986,AllC,100,3687805086,2491352305,2508920711,1587003306,23,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,10,shunning,0.117656,Disc,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,97,true,0.7001999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.702372,equal,100,406340876,3346694229,2043245436,1876482308,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,74,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,5,shunning,0.198336,AllC,100,3406062389,2205022310,3277963616,1507691381,26,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,6,shunning,0.11723599999999999,Disc,100,2336006514,3752603071,2529599412,1996639270,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,7,shunning,0.11773199999999999,Disc,100,3913986588,977968592,2019197571,1643815262,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,3,shunning,0.11777600000000002,Disc,100,1050047780,3965369818,1198075866,1516766800,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,8,shunning,0.11882800000000002,Disc,100,3443368381,1561117600,2015447883,1325741548,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,5,shunning,0.021416000000000004,AllD,100,3838909624,564176415,3404334542,3104513964,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,true,0.7040000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.70288,equal,100,3130660469,323596522,3065684426,1347038019,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,1,shunning,0.11799200000000001,Disc,100,2718039288,4029003726,839009843,4071681473,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,92,true,0.7053999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.7038760000000001,equal,100,593229261,3623961819,4069151275,3494409329,8,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,80,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,4,shunning,0.20002399999999998,AllC,100,2770752872,3107064049,3033966239,3494993234,20,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,true,0.7050000000000002,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.70262,equal,100,1444308036,406261271,3142077794,3802135029,7,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,95,true,0.7024000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.702616,equal,100,1165085912,2793248193,1782232896,3680929680,5,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.6956,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.7015119999999999,equal,100,399641176,557968366,3773737824,3917458191,6,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,true,0.7044000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.7020680000000001,equal,100,467487861,1064087524,2404373149,4052207910,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.7023999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.704192,equal,100,2965422559,837590782,1359513328,3067387169,6,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,95,true,0.7802,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.7034,equal,100,1574056052,1523565866,659764183,481937497,5,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,96,true,0.7811999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.703492,equal,100,1325850089,2563225146,863079681,3760565333,4,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,94,true,0.7906000000000002,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.702652,equal,100,2821442250,4195959136,4242954019,518784204,6,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,92,true,0.7005999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.7022959999999999,equal,100,3501276496,1916308487,2884299057,212405882,8,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,true,0.7794,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.7025159999999999,equal,100,1782424626,2179447094,1664771370,1727639570,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,75,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,10,shunning,0.199788,AllC,100,825057441,1004074019,804270345,1813579453,25,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,72,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,6,shunning,0.20062000000000002,AllC,100,2318692008,4249821368,2023146472,1954785734,28,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,80,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,1,shunning,0.19906400000000002,AllC,100,770372699,2091145227,3971252322,580848821,20,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,true,0.7906,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.7030759999999998,equal,100,2975585007,2510377535,2000219535,115323781,3,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,91,true,0.7095999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.7043719999999999,equal,100,3980614795,437318025,8057705,1281548053,9,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,true,0.9262,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.926136,AllC,100,1165085912,2793248193,1782232896,3680929680,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,true,0.7874,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.7039480000000001,equal,100,3687805086,2491352305,2508920711,1587003306,3,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,true,0.9276000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.9255040000000001,AllC,100,399641176,557968366,3773737824,3917458191,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,80,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,3,shunning,0.19908000000000003,AllC,100,2925611719,757611393,3082452714,244896182,20,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,true,0.9264,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.9262600000000001,AllC,100,2770752872,3107064049,3033966239,3494993234,4,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,92,true,0.78,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.7041240000000001,equal,100,3094271954,160937628,2738019839,3892085964,8,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.9296000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.926596,AllC,100,593229261,3623961819,4069151275,3494409329,6,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,75,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,9,shunning,0.202948,AllC,100,3930515362,2526275110,2434496757,2381245198,25,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,97,true,0.9261999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.9265399999999999,AllC,100,467487861,1064087524,2404373149,4052207910,3,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,93,true,0.7757999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.7028719999999999,equal,100,3130845861,1564334926,2150181349,366305227,7,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,70,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,7,shunning,0.20030799999999999,AllC,100,2394741560,155481102,1675257903,1125662500,30,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,92,true,0.7924000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.703052,equal,100,3413588362,3410276037,988999357,1092160006,8,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.9625999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.926212,AllC,100,2975585007,2510377535,2000219535,115323781,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.9625999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.9267839999999999,AllC,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.9607999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.92506,AllC,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,91,true,0.9303999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.925544,AllC,100,1444308036,406261271,3142077794,3802135029,9,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.9247999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.925864,AllC,100,1325850089,2563225146,863079681,3760565333,6,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,90,true,0.7864000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.703464,equal,100,39710085,266441375,2016258181,2193240693,10,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,true,0.9617999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.925956,AllC,100,1782424626,2179447094,1664771370,1727639570,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,96,true,0.9623999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.9255079999999998,AllC,100,770372699,2091145227,3971252322,580848821,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.9257999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.9256280000000001,AllC,100,2821442250,4195959136,4242954019,518784204,6,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,91,true,0.9222,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.925668,AllC,100,2965422559,837590782,1359513328,3067387169,9,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,89,true,0.9230000000000002,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.9261840000000001,AllC,100,1574056052,1523565866,659764183,481937497,11,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,true,0.9629999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.925696,AllC,100,3501276496,1916308487,2884299057,212405882,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,true,0.49900000000000005,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.5162,AllD,100,39710085,266441375,2016258181,2193240693,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,true,0.49560000000000004,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.5144199999999999,AllD,100,2318692008,4249821368,2023146472,1954785734,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,true,0.49800000000000005,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.51518,AllD,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,true,0.539,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.51586,AllD,100,1444308036,406261271,3142077794,3802135029,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,93,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.7033640000000001,equal,100,406340876,3346694229,2043245436,1876482308,7,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,true,0.5222,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.515552,AllD,100,1325850089,2563225146,863079681,3760565333,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.9629999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.9253279999999999,AllC,100,399641176,557968366,3773737824,3917458191,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,true,0.9621999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.9260919999999999,AllC,100,1165085912,2793248193,1782232896,3680929680,2,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,97,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.70226,equal,100,2477149355,278142066,2804006621,1852461561,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,73,false,0.0,10,output/fixation_paper_multitype_final.csv,123,0.9,8,shunning,0.20175200000000001,AllC,100,1569131151,1818862117,2350150913,250941556,27,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,true,0.5132,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.517528,AllD,100,1782424626,2179447094,1664771370,1727639570,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,true,0.488,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.515816,AllD,100,770372699,2091145227,3971252322,580848821,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,93,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.702496,equal,100,3913986588,977968592,2019197571,1643815262,7,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,96,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.70306,equal,100,3443368381,1561117600,2015447883,1325741548,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,true,0.5024000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.5109840000000001,AllD,100,2821442250,4195959136,4242954019,518784204,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,true,0.9617999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.9268240000000002,AllC,100,825057441,1004074019,804270345,1813579453,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,true,0.5296,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.51014,AllD,100,2965422559,837590782,1359513328,3067387169,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,true,0.5264,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.511308,AllD,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.963,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.9258280000000001,AllC,100,3687805086,2491352305,2508920711,1587003306,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,91,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.7027120000000001,equal,100,2718039288,4029003726,839009843,4071681473,9,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.8172,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.5136080000000001,AllD,100,3501276496,1916308487,2884299057,212405882,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,97,true,0.9621999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.925092,AllC,100,3094271954,160937628,2738019839,3892085964,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,0.9621999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.9259039999999998,AllC,100,467487861,1064087524,2404373149,4052207910,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.7448000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.517096,AllD,100,1444308036,406261271,3142077794,3802135029,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.8442000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.515532,AllD,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,95,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.7032640000000001,equal,100,2336006514,3752603071,2529599412,1996639270,5,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.8174000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.512652,AllD,100,2318692008,4249821368,2023146472,1954785734,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,91,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.70396,equal,100,3406062389,2205022310,3277963616,1507691381,9,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.8072,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.514696,AllD,100,406340876,3346694229,2043245436,1876482308,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.7894000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.514716,AllD,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.8445999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.5157160000000001,AllD,100,1165085912,2793248193,1782232896,3680929680,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.8063999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.5166759999999999,AllD,100,399641176,557968366,3773737824,3917458191,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,true,0.7928000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.515304,AllD,100,1325850089,2563225146,863079681,3760565333,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,true,0.8367999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.5195879999999999,AllD,100,2477149355,278142066,2804006621,1852461561,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,97,true,0.9619999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.9259160000000002,AllC,100,3413588362,3410276037,988999357,1092160006,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,95,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.7027680000000001,equal,100,3130660469,323596522,3065684426,1347038019,5,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,0.9633999999999997,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.927192,AllC,100,2925611719,757611393,3082452714,244896182,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,98,true,0.9629999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.9259559999999999,AllC,100,593229261,3623961819,4069151275,3494409329,2,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,97,true,0.9611999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.9263039999999999,AllC,100,2394741560,155481102,1675257903,1125662500,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,92,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.7032560000000001,equal,100,3838909624,564176415,3404334542,3104513964,8,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.516184,AllD,100,1569131151,1818862117,2350150913,250941556,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.516624,AllD,100,770372699,2091145227,3971252322,580848821,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,98,true,0.9619999999999997,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.9261079999999999,AllC,100,3130845861,1564334926,2150181349,366305227,2,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.5178320000000001,AllD,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,true,0.8197999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,simple standing,0.8284999999999999,Disc,100,2718039288,4029003726,839009843,4071681473,7,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.51762,AllD,100,3443368381,1561117600,2015447883,1325741548,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,89,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.70268,equal,100,1050047780,3965369818,1198075866,1516766800,11,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.513116,AllD,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,98,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.51768,AllD,100,2821442250,4195959136,4242954019,518784204,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,97,true,0.8161999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.8307519999999999,Disc,100,467487861,1064087524,2404373149,4052207910,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,95,true,0.9631999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.9254760000000001,AllC,100,2975585007,2510377535,2000219535,115323781,5,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.514884,AllD,100,825057441,1004074019,804270345,1813579453,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,95,true,0.8278,10,output/fixation_paper_multitype_final.csv,123,0.1,3,simple standing,0.8301559999999998,Disc,100,3094271954,160937628,2738019839,3892085964,5,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.51622,AllD,100,1782424626,2179447094,1664771370,1727639570,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,true,0.8301999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.830024,Disc,100,1444308036,406261271,3142077794,3802135029,7,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,97,true,0.9623999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.9258959999999999,AllC,100,2770752872,3107064049,3033966239,3494993234,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.517244,AllD,100,2965422559,837590782,1359513328,3067387169,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,91,true,0.8377999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,simple standing,0.8300360000000001,Disc,100,3501276496,1916308487,2884299057,212405882,9,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,95,true,0.964,10,output/fixation_paper_multitype_final.csv,123,0.1,5,simple standing,0.9260640000000001,AllC,100,3930515362,2526275110,2434496757,2381245198,5,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,94,true,0.8223999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,simple standing,0.830708,Disc,100,3406062389,2205022310,3277963616,1507691381,6,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,true,0.8264,10,output/fixation_paper_multitype_final.csv,123,0.1,6,simple standing,0.8283919999999999,Disc,100,3980614795,437318025,8057705,1281548053,7,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,true,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.51634,AllD,100,3687805086,2491352305,2508920711,1587003306,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,true,0.8192,10,output/fixation_paper_multitype_final.csv,123,0.1,8,simple standing,0.830836,Disc,100,2318692008,4249821368,2023146472,1954785734,7,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,92,true,0.825,10,output/fixation_paper_multitype_final.csv,123,0.1,10,simple standing,0.8301360000000001,Disc,100,406340876,3346694229,2043245436,1876482308,8,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,87,true,0.8349999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,7,simple standing,0.8303880000000001,Disc,100,2336006514,3752603071,2529599412,1996639270,13,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,false,0.698,10,output/fixation_paper_multitype_final.csv,123,0.1,4,simple standing,0.7022160000000001,equal,100,3094271954,160937628,2738019839,3892085964,1,0.02,0.02,0.0,1.0
